DepthAwareManager;100;{x: Int | x > 0 && x < 1000};2;8;100;2.921224782941863;1060;31446.0;2.66;3
DynamicProbManager;100;{x: Int | x > 0 && x < 1000};2;8;100;3.403454071842134;1058;31431.0;2.66;3
ChoiceManager;100;{x: Int | x > 0 && x < 100};2;8;100;3.4396692970767617;877;31408.0;2.37;3
DepthAwareManager;100;{x: Int | x > 0 && x < 100};2;8;100;3.3395389621146023;994;31015.0;2.66;3
DynamicProbManager;100;{x: Int | x > 0 && x < 100};2;8;100;2.9036497939378023;991;30958.0;2.66;3
ChoiceManager;100;{x: Int | x > 0};30;10;34;263.33322801510803;724;13871.0;3.176470588235294;31
ChoiceManager;100;{x: Int | x > 0};30;6;50;52.79415450594388;603;11336.0;2.62;17
ChoiceManager;100;{x: Int | x > 0};3;10;92;7.770776508143172;1250;43658.0;3.2717391304347827;4
DepthAwareManager;100;{x: Int | x > 0};3;10;93;6.835064827930182;1208;36674.0;3.193548387096774;4
DynamicProbManager;100;{x: Int | x > 0};3;10;90;9.014699429972097;947;27273.0;2.7444444444444445;4
ChoiceManager;100;{x: Int | x > 0 && x < 1000};3;10;92;9.723075513960794;1506;47865.0;3.2717391304347827;4
DepthAwareManager;100;{x: Int | x > 0 && x < 1000};3;10;93;7.64698371803388;1402;40746.0;3.193548387096774;4
DynamicProbManager;100;{x: Int | x > 0 && x < 1000};3;10;90;10.526651507942006;1094;30616.0;2.7444444444444445;4
ChoiceManager;100;{x: Int | x > 0 && x < 100};3;10;92;10.641942254034802;1422;47445.0;3.2717391304347827;4
DepthAwareManager;100;{x: Int | x > 0 && x < 100};3;10;93;9.000423768069595;1332;40296.0;3.193548387096774;4
DynamicProbManager;100;{x: Int | x > 0 && x < 100};3;10;90;10.350450346944854;1051;30316.0;2.7444444444444445;4
ChoiceManager;100;{x: Int | x > 0};3;4;92;9.407961658202112;1141;38895.0;3.108695652173913;4
DepthAwareManager;100;{x: Int | x > 0};3;4;95;5.002410392044112;1208;39355.0;2.9894736842105263;4
DynamicProbManager;100;{x: Int | x > 0};3;4;90;8.027323442976922;1088;31104.0;2.8222222222222224;4
ChoiceManager;100;{x: Int | x > 0 && x < 1000};3;4;92;10.344245040090755;1381;42784.0;3.108695652173913;4
DepthAwareManager;100;{x: Int | x > 0 && x < 1000};3;4;95;5.644390444038436;1414;43364.0;2.9894736842105263;4
DynamicProbManager;100;{x: Int | x > 0 && x < 1000};3;4;90;8.29870311403647;1237;34362.0;2.8222222222222224;4
ChoiceManager;100;{x: Int | x > 0 && x < 100};3;4;92;10.01988341100514;1294;42330.0;3.108695652173913;4
DepthAwareManager;100;{x: Int | x > 0 && x < 100};3;4;95;5.414912601932883;1360;42993.0;2.9894736842105263;4
DynamicProbManager;100;{x: Int | x > 0 && x < 100};3;4;90;7.936112763825804;1185;34067.0;2.8222222222222224;4
ChoiceManager;100;{x: Int | x > 0};3;6;91;7.132060547126457;1058;38820.0;2.912087912087912;4
DepthAwareManager;100;{x: Int | x > 0};3;6;96;5.226386747090146;1296;40174.0;3.2916666666666665;4
DynamicProbManager;100;{x: Int | x > 0};3;6;85;12.73451165203005;971;25460.0;2.788235294117647;4
ChoiceManager;100;{x: Int | x > 0 && x < 1000};3;6;91;6.804401934845373;1331;42937.0;2.912087912087912;4
